order_item_sk,order_item_id,order_id,order_date_sk,customer_sk,product_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
7319,5000007318,1000005464,0,104,2,1,0,838,1084,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,1200.0,19350.0
7320,5000007319,1000005465,0,1164,2,2,1,1127,1,FULFILLED,ARS,1,13500.0,270.0,13500.0,13230.0,36750.0,7717.5,0.0,44467.5
7321,5000007320,1000005465,0,1164,1,2,1,1127,1,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,36750.0,7717.5,0.0,44467.5
7322,5000007321,1000005466,0,436,2,1,0,120,1467,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,39690.0,8334.9,0.0,48024.9
7323,5000007322,1000005467,0,399,2,1,0,1218,2965,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
7324,5000007323,1000005468,0,931,1,1,0,1104,3039,CANCELLED,ARS,1,12000.0,0.0,12000.0,12000.0,47280.0,9928.8,900.0,58108.8
7325,5000007324,1000005468,0,931,1,1,0,1104,3039,CANCELLED,ARS,3,12000.0,720.0,36000.0,35280.0,47280.0,9928.8,900.0,58108.8
7326,5000007325,1000005469,0,1191,1,1,0,72,1765,REFUNDED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1200.0,15429.6
7327,5000007326,1000005470,0,1235,1,1,0,181,763,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,900.0,40104.0
7328,5000007327,1000005471,0,642,2,1,0,0,3045,FULFILLED,ARS,2,13500.0,540.0,27000.0,26460.0,37860.0,7950.6,900.0,46710.6
7329,5000007328,1000005471,0,642,1,1,0,0,3045,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,37860.0,7950.6,900.0,46710.6
7330,5000007329,1000005472,0,38,1,1,0,574,29,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,49530.0,10401.3,900.0,60831.3
7331,5000007330,1000005472,0,38,2,1,0,574,29,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,49530.0,10401.3,900.0,60831.3
7332,5000007331,1000005473,0,858,1,1,0,91,2936,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,65952.0,13849.92,0.0,79801.92
7333,5000007332,1000005473,0,858,1,1,0,91,2936,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,65952.0,13849.92,0.0,79801.92
7334,5000007333,1000005474,0,766,2,1,0,3049,1007,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
7335,5000007334,1000005475,0,88,1,2,4,2302,4,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,10260.0,2154.6,0.0,12414.6
7336,5000007335,1000005476,0,358,2,1,0,2908,1941,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,1200.0,50205.0
7337,5000007336,1000005477,0,879,1,1,0,1734,345,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,900.0,14694.0
7338,5000007337,1000005478,0,516,2,2,2,0,2,REFUNDED,ARS,1,15750.0,1575.0,15750.0,14175.0,14175.0,2976.75,0.0,17151.75
7339,5000007338,1000005479,0,22,2,1,0,0,2794,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,1200.0,17535.0
7340,5000007339,1000005480,0,376,1,2,1,344,1,FULFILLED,ARS,2,13200.0,528.0,26400.0,25872.0,25872.0,5433.12,0.0,31305.12
7341,5000007340,1000005481,0,591,2,2,4,2290,4,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,32340.0,6791.4,0.0,39131.4
7342,5000007341,1000005482,0,549,1,1,0,2594,2051,FULFILLED,ARS,1,10800.0,0.0,10800.0,10800.0,10800.0,2268.0,1200.0,14268.0
7343,5000007342,1000005483,0,783,1,1,0,2074,130,PAID,ARS,3,12600.0,756.0,37800.0,37044.0,73044.0,15339.24,1200.0,89583.24
7344,5000007343,1000005483,0,783,1,1,0,2074,130,PAID,ARS,3,12000.0,0.0,36000.0,36000.0,73044.0,15339.24,1200.0,89583.24
7345,5000007344,1000005484,0,1155,2,1,0,751,453,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,1500.0,17835.0
7346,5000007345,1000005485,0,1472,2,1,0,130,1746,PAID,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,900.0,37200.0
7347,5000007346,1000005486,0,637,1,1,0,0,1725,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,900.0,15129.6
7348,5000007347,1000005487,0,372,1,2,2,2424,2,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
7349,5000007348,1000005488,0,664,1,1,0,2366,1891,FULFILLED,ARS,3,10800.0,1620.0,32400.0,30780.0,63180.0,13267.8,1200.0,77647.8
7350,5000007349,1000005488,0,664,1,1,0,2366,1891,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,63180.0,13267.8,1200.0,77647.8
7351,5000007350,1000005489,0,164,1,1,0,180,2656,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,1200.0,15720.0
7352,5000007351,1000005490,0,1062,2,2,1,2083,1,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,52050.0,10930.5,0.0,62980.5
7353,5000007352,1000005490,0,1062,1,2,1,2083,1,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,52050.0,10930.5,0.0,62980.5
7354,5000007353,1000005491,0,990,2,1,0,2344,926,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,40500.0,8505.0,1200.0,50205.0
7355,5000007354,1000005491,0,990,2,1,0,2344,926,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,40500.0,8505.0,1200.0,50205.0
7356,5000007355,1000005492,0,708,2,2,2,1845,2,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,0.0,49005.0
7357,5000007356,1000005493,0,1117,1,1,0,2086,2608,PAID,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,900.0,44460.0
7358,5000007357,1000005494,0,1484,1,1,0,3072,845,FULFILLED,ARS,2,10800.0,0.0,21600.0,21600.0,21600.0,4536.0,900.0,27036.0
7359,5000007358,1000005495,0,732,1,2,1,0,1,CANCELLED,ARS,3,12600.0,1890.0,37800.0,35910.0,35910.0,7541.1,0.0,43451.1
7360,5000007359,1000005496,0,393,1,1,0,1954,1467,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1200.0,40404.0
7361,5000007360,1000005497,0,1403,1,1,0,2433,2124,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,1200.0,15720.0
7362,5000007361,1000005498,0,826,2,2,4,553,4,CANCELLED,ARS,1,13500.0,675.0,13500.0,12825.0,27825.0,5843.25,0.0,33668.25
7363,5000007362,1000005498,0,826,2,2,4,553,4,CANCELLED,ARS,1,15000.0,0.0,15000.0,15000.0,27825.0,5843.25,0.0,33668.25
7364,5000007363,1000005499,0,1034,2,1,0,2327,1397,CANCELLED,ARS,3,16500.0,4950.0,49500.0,44550.0,44550.0,9355.5,1500.0,55405.5
7365,5000007364,1000005500,0,1132,1,2,1,282,1,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
7366,5000007365,1000005501,0,985,2,2,1,0,1,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,0.0,17242.5
7367,5000007366,1000005502,0,665,2,2,1,2543,1,CANCELLED,ARS,1,15750.0,315.0,15750.0,15435.0,15435.0,3241.35,0.0,18676.35
7368,5000007367,1000005503,0,1123,1,1,0,2157,2413,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
7369,5000007368,1000005504,0,784,2,1,0,2121,3077,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1200.0,37500.0
7370,5000007369,1000005505,0,602,2,2,4,302,4,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
7371,5000007370,1000005506,0,1059,2,2,4,1923,4,FULFILLED,ARS,3,15750.0,0.0,47250.0,47250.0,91350.0,19183.5,0.0,110533.5
7372,5000007371,1000005506,0,1059,2,2,4,1923,4,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,91350.0,19183.5,0.0,110533.5
7373,5000007372,1000005507,0,1215,1,1,0,2001,3186,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,35910.0,7541.1,900.0,44351.1
7374,5000007373,1000005508,0,429,2,2,2,2653,2,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
7375,5000007374,1000005509,0,631,2,2,2,0,2,FULFILLED,ARS,3,15750.0,2362.5,47250.0,44887.5,44887.5,9426.38,0.0,54313.88
7376,5000007375,1000005510,0,372,1,1,0,57,2579,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,1200.0,30240.0
7377,5000007376,1000005511,0,32,2,2,4,2160,4,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,0.0,17242.5
7378,5000007377,1000005512,0,277,1,1,0,1099,1941,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,1200.0,14268.0
7379,5000007378,1000005513,0,243,2,2,3,2051,3,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,0.0,17242.5
7380,5000007379,1000005514,0,693,2,2,2,0,2,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,0.0,49005.0
7381,5000007380,1000005515,0,1241,2,2,1,2652,1,FULFILLED,ARS,1,13500.0,1350.0,13500.0,12150.0,98775.0,20742.75,0.0,119517.75
7382,5000007381,1000005515,0,1241,1,2,1,2652,1,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,98775.0,20742.75,0.0,119517.75
7383,5000007382,1000005515,0,1241,2,2,1,2652,1,FULFILLED,ARS,3,16500.0,2475.0,49500.0,47025.0,98775.0,20742.75,0.0,119517.75
7384,5000007383,1000005516,0,536,2,1,0,1208,2841,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,1500.0,19287.0
7385,5000007384,1000005517,0,1302,2,1,0,934,3116,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,65085.0,13667.85,0.0,78752.85
7386,5000007385,1000005517,0,1302,1,1,0,934,3116,FULFILLED,ARS,1,10800.0,1080.0,10800.0,9720.0,65085.0,13667.85,0.0,78752.85
7387,5000007386,1000005517,0,1302,2,1,0,934,3116,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,65085.0,13667.85,0.0,78752.85
7388,5000007387,1000005518,0,1179,2,2,4,2361,4,REFUNDED,ARS,2,13500.0,1350.0,27000.0,25650.0,25650.0,5386.5,0.0,31036.5
7389,5000007388,1000005519,0,444,1,2,2,638,2,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
7390,5000007389,1000005520,0,993,1,1,0,2380,1858,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,71280.0,14968.8,1500.0,87748.8
7391,5000007390,1000005520,0,993,1,1,0,2380,1858,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,71280.0,14968.8,1500.0,87748.8
7392,5000007391,1000005521,0,939,2,1,0,1274,1903,PAID,ARS,3,13500.0,2025.0,40500.0,38475.0,38475.0,8079.75,1200.0,47754.75
7393,5000007392,1000005522,0,502,2,1,0,811,819,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,64620.0,13570.2,1200.0,79390.2
7394,5000007393,1000005522,0,502,1,1,0,811,819,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,64620.0,13570.2,1200.0,79390.2
7395,5000007394,1000005523,0,22,2,1,0,1984,2300,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,0.0,15518.25
7396,5000007395,1000005524,0,856,2,1,0,1623,2925,FULFILLED,ARS,1,16500.0,0.0,16500.0,16500.0,16500.0,3465.0,900.0,20865.0
7397,5000007396,1000005525,0,1436,1,2,2,814,2,PAID,ARS,1,12600.0,252.0,12600.0,12348.0,24348.0,5113.08,0.0,29461.08
7398,5000007397,1000005525,0,1436,1,2,2,814,2,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,24348.0,5113.08,0.0,29461.08
7399,5000007398,1000005526,0,1335,1,1,0,873,2321,FULFILLED,ARS,1,10800.0,0.0,10800.0,10800.0,10800.0,2268.0,1200.0,14268.0
7400,5000007399,1000005527,0,856,2,2,1,2990,1,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
7401,5000007400,1000005528,0,325,1,1,0,1818,1954,FULFILLED,ARS,1,12600.0,630.0,12600.0,11970.0,11970.0,2513.7,1200.0,15683.7
7402,5000007401,1000005529,0,229,2,1,0,310,399,CANCELLED,ARS,2,15000.0,3000.0,30000.0,27000.0,61020.0,12814.2,0.0,73834.2
7403,5000007402,1000005529,0,229,1,1,0,310,399,CANCELLED,ARS,3,12600.0,3780.0,37800.0,34020.0,61020.0,12814.2,0.0,73834.2
7404,5000007403,1000005530,0,357,2,2,2,0,2,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
7405,5000007404,1000005531,0,29,1,2,4,0,4,PAID,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,0.0,45738.0
7406,5000007405,1000005532,0,306,2,2,1,2139,1,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,0.0,54450.0
7407,5000007406,1000005533,0,710,2,1,0,1229,2120,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
7408,5000007407,1000005534,0,11,1,2,3,2553,3,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,0.0,44823.24
7409,5000007408,1000005535,0,785,2,1,0,2897,518,PAID,ARS,1,13500.0,675.0,13500.0,12825.0,68685.0,14423.85,0.0,83108.85
7410,5000007409,1000005535,0,785,2,1,0,2897,518,PAID,ARS,3,15000.0,900.0,45000.0,44100.0,68685.0,14423.85,0.0,83108.85
7411,5000007410,1000005535,0,785,1,1,0,2897,518,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,68685.0,14423.85,0.0,83108.85
7412,5000007411,1000005536,0,691,2,1,0,1589,1440,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,57450.0,12064.5,900.0,70414.5
7413,5000007412,1000005536,0,691,2,1,0,1589,1440,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,57450.0,12064.5,900.0,70414.5
7414,5000007413,1000005537,0,640,1,2,1,1546,1,FULFILLED,ARS,2,13200.0,1320.0,26400.0,25080.0,37080.0,7786.8,0.0,44866.8
7415,5000007414,1000005537,0,640,1,2,1,1546,1,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,37080.0,7786.8,0.0,44866.8
7416,5000007415,1000005538,0,937,2,1,0,266,1745,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,1500.0,54861.0
7417,5000007416,1000005539,0,1479,1,2,2,1368,2,CREATED,ARS,1,13200.0,660.0,13200.0,12540.0,41700.0,8757.0,0.0,50457.0
7418,5000007417,1000005539,0,1479,1,2,2,1368,2,CREATED,ARS,3,10800.0,3240.0,32400.0,29160.0,41700.0,8757.0,0.0,50457.0
7419,5000007418,1000005540,0,365,2,1,0,466,1475,FULFILLED,ARS,1,15750.0,0.0,15750.0,15750.0,15750.0,3307.5,1200.0,20257.5
7420,5000007419,1000005541,0,719,1,1,0,1888,2670,PAID,ARS,1,12600.0,0.0,12600.0,12600.0,62100.0,13041.0,1500.0,76641.0
7421,5000007420,1000005541,0,719,2,1,0,1888,2670,PAID,ARS,3,16500.0,0.0,49500.0,49500.0,62100.0,13041.0,1500.0,76641.0
7422,5000007421,1000005542,0,455,2,1,0,2757,752,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,46455.0,9755.55,1200.0,57410.55
7423,5000007422,1000005542,0,455,1,1,0,2757,752,FULFILLED,ARS,3,10800.0,1620.0,32400.0,30780.0,46455.0,9755.55,1200.0,57410.55
7424,5000007423,1000005543,0,1347,1,2,3,365,3,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
7425,5000007424,1000005544,0,244,1,1,0,3127,2474,FULFILLED,ARS,1,10800.0,0.0,10800.0,10800.0,10800.0,2268.0,900.0,13968.0
7426,5000007425,1000005545,0,1456,1,2,4,1807,4,CANCELLED,ARS,1,10800.0,216.0,10800.0,10584.0,10584.0,2222.64,0.0,12806.64
7427,5000007426,1000005546,0,44,1,1,0,1194,664,FULFILLED,ARS,2,10800.0,2160.0,21600.0,19440.0,19440.0,4082.4,1500.0,25022.4
7428,5000007427,1000005547,0,993,2,1,0,1732,1225,FULFILLED,ARS,2,15750.0,630.0,31500.0,30870.0,30870.0,6482.7,1500.0,38852.7
7429,5000007428,1000005548,0,1358,2,2,1,2712,1,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
7430,5000007429,1000005549,0,1103,2,2,4,1227,4,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,0.0,15518.25
7431,5000007430,1000005550,0,1147,2,1,0,3021,3150,CANCELLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,900.0,55350.0
7432,5000007431,1000005551,0,882,2,1,0,1336,24,PAID,ARS,3,15000.0,4500.0,45000.0,40500.0,64500.0,13545.0,1200.0,79245.0
7433,5000007432,1000005551,0,882,1,1,0,1336,24,PAID,ARS,2,12000.0,0.0,24000.0,24000.0,64500.0,13545.0,1200.0,79245.0
7434,5000007433,1000005552,0,1324,2,2,4,1156,4,FULFILLED,ARS,2,15750.0,1575.0,31500.0,29925.0,44625.0,9371.25,0.0,53996.25
7435,5000007434,1000005552,0,1324,2,2,4,1156,4,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,44625.0,9371.25,0.0,53996.25
7436,5000007435,1000005553,0,1102,1,1,0,1090,781,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
7437,5000007436,1000005554,0,547,1,2,3,1144,3,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
7438,5000007437,1000005555,0,833,1,2,1,58,1,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
7439,5000007438,1000005556,0,1481,1,1,0,944,2440,CANCELLED,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,1200.0,12961.2
7440,5000007439,1000005557,0,51,2,1,0,2571,1815,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,900.0,36474.0
7441,5000007440,1000005558,0,1234,1,1,0,2616,864,PAID,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,900.0,15841.08
7442,5000007441,1000005559,0,378,1,2,4,40,4,CANCELLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
7443,5000007442,1000005560,0,1210,2,2,1,1624,1,REFUNDED,ARS,2,16500.0,3300.0,33000.0,29700.0,29700.0,6237.0,0.0,35937.0
7444,5000007443,1000005561,0,861,1,1,0,1424,1337,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,900.0,13968.0
7445,5000007444,1000005562,0,861,2,1,0,305,1450,FULFILLED,ARS,1,13500.0,270.0,13500.0,13230.0,13230.0,2778.3,1500.0,17508.3
7446,5000007445,1000005563,0,389,1,2,4,887,4,CANCELLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
7447,5000007446,1000005564,0,882,1,2,2,1571,2,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
7448,5000007447,1000005565,0,576,2,1,0,505,1296,REFUNDED,ARS,2,15000.0,3000.0,30000.0,27000.0,39348.0,8263.08,1200.0,48811.08
7449,5000007448,1000005565,0,576,1,1,0,505,1296,REFUNDED,ARS,1,12600.0,252.0,12600.0,12348.0,39348.0,8263.08,1200.0,48811.08
7450,5000007449,1000005566,0,1333,1,1,0,1760,631,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,900.0,13968.0
7451,5000007450,1000005567,0,537,2,2,2,612,2,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
7452,5000007451,1000005568,0,825,1,1,0,429,1856,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,0.0,13794.0
7453,5000007452,1000005569,0,243,1,2,3,1211,3,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
7454,5000007453,1000005570,0,233,2,2,4,1362,4,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,89100.0,18711.0,0.0,107811.0
7455,5000007454,1000005570,0,233,2,2,4,1362,4,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,89100.0,18711.0,0.0,107811.0
7456,5000007455,1000005571,0,384,2,1,0,2556,1900,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,0.0,51727.5
7457,5000007456,1000005572,0,204,1,2,4,1786,4,FULFILLED,ARS,3,12600.0,3780.0,37800.0,34020.0,34020.0,7144.2,0.0,41164.2
7458,5000007457,1000005573,0,1272,2,1,0,1442,1953,PAID,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,1200.0,55650.0
7459,5000007458,1000005574,0,1468,1,2,1,733,1,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,32400.0,6804.0,0.0,39204.0
7460,5000007459,1000005575,0,1326,1,2,3,3123,3,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
7461,5000007460,1000005576,0,141,1,1,0,2117,1125,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,24696.0,5186.16,0.0,29882.16
7462,5000007461,1000005577,0,746,2,1,0,2043,3113,FULFILLED,ARS,3,15750.0,2362.5,47250.0,44887.5,44887.5,9426.38,900.0,55213.88
7463,5000007462,1000005578,0,1479,2,2,2,19,2,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,39690.0,8334.9,0.0,48024.9
7464,5000007463,1000005579,0,328,1,2,3,458,3,CANCELLED,ARS,3,12000.0,1800.0,36000.0,34200.0,49200.0,10332.0,0.0,59532.0
7465,5000007464,1000005579,0,328,2,2,3,458,3,CANCELLED,ARS,1,15000.0,0.0,15000.0,15000.0,49200.0,10332.0,0.0,59532.0
7466,5000007465,1000005580,0,276,2,1,0,0,1787,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,1200.0,33870.0
7467,5000007466,1000005581,0,974,1,2,4,0,4,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,51450.0,10804.5,0.0,62254.5
7468,5000007467,1000005581,0,974,2,2,4,0,4,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,51450.0,10804.5,0.0,62254.5
7469,5000007468,1000005582,0,653,1,2,2,0,2,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
7470,5000007469,1000005583,0,993,1,1,0,583,2623,FULFILLED,ARS,3,12600.0,3780.0,37800.0,34020.0,47520.0,9979.2,900.0,58399.2
7471,5000007470,1000005583,0,993,2,1,0,583,2623,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,47520.0,9979.2,900.0,58399.2
7472,5000007471,1000005584,0,159,1,1,0,713,1864,REFUNDED,ARS,2,13200.0,0.0,26400.0,26400.0,26400.0,5544.0,1500.0,33444.0
7473,5000007472,1000005585,0,1451,1,1,0,1617,960,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,23160.0,4863.6,900.0,28923.6
7474,5000007473,1000005585,0,1451,1,1,0,1617,960,PAID,ARS,1,12000.0,600.0,12000.0,11400.0,23160.0,4863.6,900.0,28923.6
7475,5000007474,1000005586,0,866,2,2,4,1827,4,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
7476,5000007475,1000005587,0,88,1,1,0,1889,2722,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,0.0,30492.0
7477,5000007476,1000005588,0,994,2,2,3,3061,3,FULFILLED,ARS,1,15750.0,315.0,15750.0,15435.0,15435.0,3241.35,0.0,18676.35
7478,5000007477,1000005589,0,1015,1,1,0,832,732,FULFILLED,ARS,1,13200.0,264.0,13200.0,12936.0,49056.0,10301.76,900.0,60257.76
7479,5000007478,1000005589,0,1015,1,1,0,832,732,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,49056.0,10301.76,900.0,60257.76
7480,5000007479,1000005589,0,1015,1,1,0,832,732,FULFILLED,ARS,1,12600.0,0.0,12600.0,12600.0,49056.0,10301.76,900.0,60257.76
7481,5000007480,1000005590,0,1351,1,1,0,1458,1238,CANCELLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,900.0,28488.0
7482,5000007481,1000005591,0,304,1,1,0,992,537,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,35910.0,7541.1,1200.0,44651.1
7483,5000007482,1000005592,0,925,2,2,3,1904,3,PAID,ARS,1,15000.0,0.0,15000.0,15000.0,29700.0,6237.0,0.0,35937.0
7484,5000007483,1000005592,0,925,2,2,3,1904,3,PAID,ARS,1,15000.0,300.0,15000.0,14700.0,29700.0,6237.0,0.0,35937.0
7485,5000007484,1000005593,0,283,2,2,4,2183,4,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,47670.0,10010.7,0.0,57680.7
7486,5000007485,1000005593,0,283,2,2,4,2183,4,FULFILLED,ARS,1,16500.0,330.0,16500.0,16170.0,47670.0,10010.7,0.0,57680.7
7487,5000007486,1000005594,0,1061,2,1,0,1229,2600,FULFILLED,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,900.0,56929.05
7488,5000007487,1000005595,0,429,2,1,0,653,318,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,900.0,18687.0
7489,5000007488,1000005596,0,705,1,1,0,625,115,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,900.0,13968.0
7490,5000007489,1000005597,0,516,2,1,0,2797,2969,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
7491,5000007490,1000005598,0,978,2,1,0,0,916,PAID,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,0.0,56029.05
7492,5000007491,1000005599,0,332,2,1,0,2012,431,PAID,ARS,1,16500.0,825.0,16500.0,15675.0,15675.0,3291.75,900.0,19866.75
