payment_sk,payment_id,order_id,method,status,amount,paid_at,transaction_ref
5536,7000005535,1000005535,GATEWAY,PAID,83108.85,2025-05-22 11:31:11,TX-V8DYVOGSZSPJ
5537,7000005536,1000005536,GATEWAY,PAID,70414.5,2025-08-21 08:04:29,TX-9EOTM1O7HLFH
5538,7000005537,1000005537,CASH,PAID,44866.8,2024-11-21 15:58:11,TX-8B9C19GTLN2C
5539,7000005538,1000005538,CARD,PAID,54861.0,2024-09-22 10:20:30,TX-HH54L20CVQ2L
5540,7000005539,1000005539,CARD,PENDING,50457.0,,nan
5541,7000005540,1000005540,GATEWAY,PAID,20257.5,2024-07-03 12:45:51,TX-5STQTME91WQJ
5542,7000005541,1000005541,CARD,PAID,76641.0,2024-11-24 15:27:09,TX-7D72DI1PNRYW
5543,7000005542,1000005542,GATEWAY,PAID,57410.55,2025-05-08 10:10:29,TX-4V5GW0N96CWY
5544,7000005543,1000005543,TRANSFER,PAID,27588.0,2025-04-15 13:56:55,TX-BADXP5XT5IQT
5545,7000005544,1000005544,GATEWAY,PAID,13968.0,2025-04-26 03:28:25,TX-4OH9E6ZOYCVN
5546,7000005545,1000005545,CARD,FAILED,12806.64,,nan
5547,7000005546,1000005546,GATEWAY,PAID,25022.4,2024-05-03 06:09:07,TX-J1XZS15W02W3
5548,7000005547,1000005547,GATEWAY,PAID,38852.7,2024-12-01 17:07:03,TX-A4HB38S41799
5549,7000005548,1000005548,CASH,PAID,34485.0,2025-04-19 16:11:17,TX-FSVGWYTWXNS7
5550,7000005549,1000005549,CASH,PAID,15518.25,2024-09-01 22:53:26,TX-AV7L941X231Z
5551,7000005550,1000005550,CARD,FAILED,55350.0,,nan
5552,7000005551,1000005551,GATEWAY,PAID,79245.0,2025-09-15 07:39:40,TX-6D7LN7MMO2WS
5553,7000005552,1000005552,CASH,PAID,53996.25,2024-07-03 18:15:09,TX-8LPJRZ587612
5554,7000005553,1000005553,GATEWAY,PAID,29040.0,2025-08-08 20:08:21,TX-FGD36HZAQ24X
5555,7000005554,1000005554,TRANSFER,PAID,28459.2,2025-02-25 06:42:24,TX-2A0364LIRAYM
5556,7000005555,1000005555,CASH,PAID,28459.2,2024-03-14 06:22:05,TX-C6OE1SHORA0Y
5557,7000005556,1000005556,GATEWAY,FAILED,12961.2,,nan
5558,7000005557,1000005557,CARD,PAID,36474.0,2024-04-01 17:04:16,TX-2TZ9UKC6JA7D
5559,7000005558,1000005558,CARD,PAID,15841.08,2024-07-12 19:56:40,TX-C7ZQZK1I4WVT
5560,7000005559,1000005559,CASH,FAILED,13068.0,,nan
5561,7000005560,1000005560,CASH,REFUNDED,35937.0,2025-01-10 10:00:09,TX-F73LPW4QSMW0
5562,7000005561,1000005561,CARD,PAID,13968.0,2024-06-15 17:58:48,TX-8192Y8QBXLY5
5563,7000005562,1000005562,CARD,PAID,17508.3,2025-05-05 11:18:45,TX-J8GKMBOT7YNE
5564,7000005563,1000005563,CARD,FAILED,29040.0,,nan
5565,7000005564,1000005564,CARD,PAID,26136.0,2024-02-20 19:20:21,TX-COCZJHS8V24C
5566,7000005565,1000005565,CARD,REFUNDED,48811.08,2024-06-12 08:54:08,TX-A85FZ1XFPG1R
5567,7000005566,1000005566,CARD,PAID,13968.0,2024-05-28 13:26:42,TX-UAR0DV0V846A
5568,7000005567,1000005567,CASH,PAID,18150.0,2025-08-08 12:51:49,TX-6S08XOD4EWQ5
5569,7000005568,1000005568,CARD,PAID,13794.0,2024-01-08 20:40:47,TX-GGCVUT74MG6Y
5570,7000005569,1000005569,CARD,PAID,14229.6,2024-11-14 09:27:33,TX-MWTHFE81VK2I
5571,7000005570,1000005570,TRANSFER,PAID,107811.0,2024-07-18 09:23:46,TX-FWTNK2FVO6KW
5572,7000005571,1000005571,CARD,PAID,51727.5,2025-04-19 19:21:53,TX-ZME5JK0NV2N3
5573,7000005572,1000005572,CASH,PAID,41164.2,2025-09-30 18:31:23,TX-ZXPQYL1GIDJ1
5574,7000005573,1000005573,CARD,PAID,55650.0,2025-04-03 05:53:45,TX-303RVKFTPSEY
5575,7000005574,1000005574,CARD,PAID,39204.0,2024-04-20 13:43:39,TX-93JASW35FBG8
5576,7000005575,1000005575,CASH,PAID,28459.2,2024-03-15 11:43:07,TX-9TEAAOT03KEA
5577,7000005576,1000005576,CARD,PAID,29882.16,2025-03-30 09:48:01,TX-W2J19MLUYPBP
5578,7000005577,1000005577,CARD,PAID,55213.88,2024-08-01 16:55:12,TX-E2I2BEAYBPGH
5579,7000005578,1000005578,CARD,PAID,48024.9,2024-07-09 20:15:31,TX-OEM2HOIF72O2
5580,7000005579,1000005579,TRANSFER,FAILED,59532.0,,nan
5581,7000005580,1000005580,CARD,PAID,33870.0,2025-04-28 08:10:47,TX-6VBCG683KJZZ
5582,7000005581,1000005581,CARD,PAID,62254.5,2024-12-24 10:20:49,TX-4R0HY488RECT
5583,7000005582,1000005582,CASH,PAID,13068.0,2024-12-23 14:29:30,TX-J8UQQFMXM7A5
5584,7000005583,1000005583,CARD,PAID,58399.2,2024-02-14 09:51:50,TX-9P9VS3YT6VYI
5585,7000005584,1000005584,GATEWAY,REFUNDED,33444.0,2025-03-05 04:24:47,TX-LUK7THMNYJ4A
5586,7000005585,1000005585,GATEWAY,PAID,28923.6,2024-02-18 08:58:11,TX-3FOONHHEM8TW
5587,7000005586,1000005586,CARD,PAID,17787.0,2024-12-25 11:04:14,TX-28600B91Y9K3
5588,7000005587,1000005587,CARD,PAID,30492.0,2024-07-23 23:02:32,TX-O16WU8AOAXY4
5589,7000005588,1000005588,CASH,PAID,18676.35,2024-08-21 02:52:00,TX-896OI3J6WMDV
5590,7000005589,1000005589,CARD,PAID,60257.76,2024-10-03 15:17:17,TX-Z0RPJS2M7EZF
5591,7000005590,1000005590,CARD,FAILED,28488.0,,nan
5592,7000005591,1000005591,CARD,PAID,44651.1,2024-05-14 10:36:51,TX-51HW1JZTGVY8
5593,7000005592,1000005592,CARD,PAID,35937.0,2024-04-06 02:08:19,TX-W35XR5I9HHLW
5594,7000005593,1000005593,CARD,PAID,57680.7,2025-06-11 13:57:42,TX-G3JEBGFFTDCX
5595,7000005594,1000005594,CARD,PAID,56929.05,2024-04-02 11:43:21,TX-QGEXP8WYL0UT
5596,7000005595,1000005595,CARD,PAID,18687.0,2025-02-17 09:58:35,TX-IZE4IWMQ07S2
5597,7000005596,1000005596,GATEWAY,PAID,13968.0,2025-03-04 12:39:56,TX-0VPCW958H1W3
5598,7000005597,1000005597,CARD,PAID,17787.0,2024-10-20 21:28:16,TX-62Q03MV4ONQ1
5599,7000005598,1000005598,GATEWAY,PAID,56029.05,2024-12-07 14:16:17,TX-FMVZUOH5OCE0
5600,7000005599,1000005599,GATEWAY,PAID,19866.75,2024-11-21 15:14:52,TX-HRYF7PWEPFIC
5601,7000005600,1000005600,CARD,PAID,74052.0,2024-12-04 04:10:45,TX-FNABQHKRSAKE
5602,7000005601,1000005601,GATEWAY,PAID,13914.6,2025-04-22 18:07:05,TX-WIVCVSF6K5TF
5603,7000005602,1000005602,CARD,PAID,18676.35,2025-04-23 08:07:48,TX-W3GUOGJQR4XS
5604,7000005603,1000005603,CARD,PAID,19350.0,2024-04-15 21:56:13,TX-CM98YTQWP85W
5605,7000005604,1000005604,GATEWAY,PAID,53336.4,2024-03-07 14:23:20,TX-X0SOLEVQ071U
5606,7000005605,1000005605,CARD,PAID,42688.8,2025-03-04 18:56:26,TX-XKDYRE5Q77YD
5607,7000005606,1000005606,GATEWAY,PAID,13794.0,2024-04-12 11:53:09,TX-G9NQC9AVXK3Q
5608,7000005607,1000005607,CARD,FAILED,55950.0,,nan
5609,7000005608,1000005608,TRANSFER,PAID,14520.0,2024-04-17 04:46:40,TX-TADEMKG95O3C
5610,7000005609,1000005609,CASH,PAID,85395.75,2025-01-29 03:10:20,TX-NGXNP1B7HD27
5611,7000005610,1000005610,CARD,FAILED,18442.5,,nan
5612,7000005611,1000005611,CASH,PAID,94743.0,2024-10-30 08:15:31,TX-V8MBVN0YJHPF
5613,7000005612,1000005612,GATEWAY,PAID,35803.5,2025-07-08 14:45:06,TX-TU5FM6SJALRO
5614,7000005613,1000005613,GATEWAY,PAID,31755.0,2025-05-28 21:12:25,TX-KC660FJSTZLU
5615,7000005614,1000005614,CARD,PAID,14483.7,2024-08-26 10:11:34,TX-1I39UNJN2OKH
5616,7000005615,1000005615,CARD,PAID,80697.0,2024-07-05 11:04:00,TX-1L06I5245EHJ
5617,7000005616,1000005616,CASH,PAID,54613.35,2025-04-19 18:01:05,TX-K70FF8BAY0XO
5618,7000005617,1000005617,GATEWAY,PAID,14994.0,2025-07-12 16:27:55,TX-LT02ZQYF72KD
5619,7000005618,1000005618,CASH,FAILED,98554.5,,nan
5620,7000005619,1000005619,CARD,PAID,60814.2,2024-07-28 06:19:42,TX-W7OF7XSXGJ1F
5621,7000005620,1000005620,GATEWAY,PAID,51158.4,2024-03-10 00:02:26,TX-3L8BL6LC682Q
5622,7000005621,1000005621,GATEWAY,PAID,40704.0,2025-08-20 05:12:31,TX-95X3208RFAFV
5623,7000005622,1000005622,GATEWAY,PAID,92776.35,2025-08-14 16:48:52,TX-S2JKZRGSX8C4
5624,7000005623,1000005623,CARD,PAID,24422.4,2025-09-07 12:47:47,TX-95SJWX8HZEZ6
5625,7000005624,1000005624,CARD,PAID,25729.2,2024-10-05 21:30:33,TX-BNCH3ION847D
5626,7000005625,1000005625,GATEWAY,PAID,19050.0,2024-04-22 18:26:14,TX-VY7NHS33PAMC
5627,7000005626,1000005626,TRANSFER,REFUNDED,49005.0,2025-07-13 19:17:27,TX-ON5KP8VLZPFN
5628,7000005627,1000005627,CASH,PAID,84942.0,2024-04-04 13:43:31,TX-9YAFHSKK5831
5629,7000005628,1000005628,GATEWAY,PAID,61395.0,2025-09-21 00:11:14,TX-B51DDY8C8RSX
5630,7000005629,1000005629,CARD,PAID,73863.24,2025-01-01 04:40:16,TX-EEMUDXIRIPQ7
5631,7000005630,1000005630,GATEWAY,PAID,16373.4,2025-03-09 01:38:52,TX-A5VKUA46YHU4
5632,7000005631,1000005631,CARD,PAID,44104.5,2024-12-30 04:44:41,TX-4D1PITAE9EQ8
5633,7000005632,1000005632,GATEWAY,PAID,81386.7,2025-08-29 15:47:04,TX-RI3COI33UAI5
5634,7000005633,1000005633,CARD,PAID,32781.0,2024-10-16 18:23:05,TX-3LJCMDX7DPYG
5635,7000005634,1000005634,CARD,FAILED,42688.8,,nan
5636,7000005635,1000005635,CARD,PAID,57528.0,2025-06-10 21:06:04,TX-IMXSPCU9L166
5637,7000005636,1000005636,GATEWAY,PAID,44460.0,2024-12-08 23:20:44,TX-TD6BBEM4ZTRU
5638,7000005637,1000005637,CARD,PAID,118265.4,2025-06-29 21:10:34,TX-Q9QSLYIQKXUZ
5639,7000005638,1000005638,GATEWAY,PAID,54778.8,2025-05-21 07:30:26,TX-YPBXC1BXYTWH
5640,7000005639,1000005639,CASH,PAID,36300.0,2024-11-23 15:59:12,TX-GEV8DCL40PR4
5641,7000005640,1000005640,CASH,PAID,84107.1,2024-01-31 00:50:14,TX-T0JA8KT30U3X
5642,7000005641,1000005641,GATEWAY,PAID,13068.0,2024-07-21 04:25:35,TX-G0CWIZ5NDDR8
5643,7000005642,1000005642,CARD,PAID,15173.4,2024-09-13 08:55:17,TX-8YBM5BM2J434
5644,7000005643,1000005643,GATEWAY,PAID,43888.8,2025-08-16 23:32:51,TX-N8OB5PQ2E1PO
5645,7000005644,1000005644,CARD,PAID,38833.5,2024-03-12 21:46:17,TX-S1WVBLHWP7EZ
5646,7000005645,1000005645,CARD,PAID,60504.6,2024-05-17 13:07:57,TX-10E88EDMMDDQ
5647,7000005646,1000005646,GATEWAY,PAID,34487.1,2024-03-25 15:19:13,TX-H5S0KGHW77O6
5648,7000005647,1000005647,CARD,PAID,27036.0,2025-05-05 04:44:48,TX-232NQ4CHHOUH
5649,7000005648,1000005648,CARD,PAID,52627.5,2024-07-28 09:49:16,TX-L9NW7W2AXWGX
5650,7000005649,1000005649,TRANSFER,PAID,13794.0,2024-04-21 06:19:19,TX-990N3370IG3C
5651,7000005650,1000005650,CARD,PAID,83601.0,2025-08-08 14:44:56,TX-WL6WYP0APBRM
5652,7000005651,1000005651,CARD,PAID,14694.0,2025-08-11 15:38:31,TX-BU3XOMOY2BV3
5653,7000005652,1000005652,TRANSFER,FAILED,57208.8,,nan
5654,7000005653,1000005653,CARD,PAID,29403.0,2025-06-07 15:22:25,TX-035915I6WTI3
5655,7000005654,1000005654,CARD,FAILED,38419.92,,nan
5656,7000005655,1000005655,CARD,PAID,29214.0,2024-03-31 21:10:13,TX-GKISXTKX26OK
5657,7000005656,1000005656,CARD,PAID,14268.0,2024-11-15 21:42:26,TX-DF8EPTBRVHE1
5658,7000005657,1000005657,CASH,PAID,34485.0,2024-10-08 04:12:51,TX-WTPWE5ZE9H3B
5659,7000005658,1000005658,CARD,PAID,88209.0,2025-03-17 02:10:54,TX-JL0HP5DA9L5O
5660,7000005659,1000005659,CASH,PAID,32016.6,2024-10-24 22:42:45,TX-64NNGCL3AMET
5661,7000005660,1000005660,GATEWAY,PAID,78763.5,2024-02-25 05:48:28,TX-DVVE7RWM3776
5662,7000005661,1000005661,CARD,REFUNDED,52201.5,2025-07-10 17:00:02,TX-1QSEJXZV0XX0
5663,7000005662,1000005662,CASH,PAID,34485.0,2025-03-05 23:07:59,TX-QJZ3141IAA79
5664,7000005663,1000005663,CASH,PAID,86466.6,2025-05-21 01:36:20,TX-GGH7XET6OAXD
5665,7000005664,1000005664,CARD,PAID,14701.5,2024-04-06 06:07:07,TX-F6AACD0QM1OE
5666,7000005665,1000005665,CARD,PENDING,43317.6,,nan
5667,7000005666,1000005666,CARD,PAID,37437.0,2024-07-22 19:31:10,TX-DRCXJ0859C47
5668,7000005667,1000005667,CASH,PAID,29403.0,2025-04-06 15:53:24,TX-89X0ES8E33O4
5669,7000005668,1000005668,CARD,PAID,36300.0,2025-09-07 18:02:02,TX-VR8ES8YVYBNL
5670,7000005669,1000005669,GATEWAY,PAID,87712.5,2025-03-23 14:39:29,TX-AYJ0V5XPKRTD
5671,7000005670,1000005670,CARD,FAILED,52998.0,,nan
5672,7000005671,1000005671,CARD,PENDING,32205.12,,nan
5673,7000005672,1000005672,CASH,PAID,26136.0,2025-03-24 12:35:06,TX-CD0PRSS6Y13H
5674,7000005673,1000005673,TRANSFER,PAID,28459.2,2024-03-25 02:03:44,TX-0T370YYPCTNJ
5675,7000005674,1000005674,CARD,REFUNDED,51727.5,2025-02-08 23:00:50,TX-9F8NYW8YWMXL
5676,7000005675,1000005675,GATEWAY,PAID,14694.0,2024-04-02 14:55:46,TX-43BE9MJZMLU6
5677,7000005676,1000005676,CASH,PAID,49005.0,2025-06-18 23:05:54,TX-A78PUNMU0HBE
5678,7000005677,1000005677,GATEWAY,PAID,80912.7,2024-06-04 09:04:46,TX-XD1458M8OKRE
5679,7000005678,1000005678,CARD,PAID,67881.0,2025-06-08 01:27:00,TX-6UZ4EYU9OQ63
5680,7000005679,1000005679,TRANSFER,PAID,69877.5,2025-05-25 04:38:03,TX-6GTTFPT3PIWF
5681,7000005680,1000005680,GATEWAY,PAID,28942.8,2025-03-21 06:21:07,TX-269BVZV2GTHH
5682,7000005681,1000005681,CARD,PAID,41382.0,2025-08-16 22:34:55,TX-7FZZ9ZM889JW
5683,7000005682,1000005682,GATEWAY,PAID,54450.0,2024-11-25 14:16:45,TX-0WXUTEQ0R66H
5684,7000005683,1000005683,CARD,PAID,14568.0,2024-11-04 18:13:09,TX-NE6JEAYFHMCK
5685,7000005684,1000005684,CASH,PAID,48279.0,2024-06-02 12:41:56,TX-Y76D9H2Q9QJ5
5686,7000005685,1000005685,GATEWAY,PAID,55350.0,2024-11-29 19:28:04,TX-UBT1GYDJHDXT
5687,7000005686,1000005686,GATEWAY,PAID,39204.0,2024-01-10 19:18:46,TX-TGE1VJA8RS1P
5688,7000005687,1000005687,GATEWAY,PAID,29359.2,2024-08-02 01:25:54,TX-M4B2XGSE1BAB
5689,7000005688,1000005688,CARD,PAID,13968.0,2024-05-18 06:12:31,TX-QMSIEUXJNC2R
5690,7000005689,1000005689,CARD,PAID,47988.6,2024-08-02 20:32:09,TX-WP3O85QGQCR9
5691,7000005690,1000005690,CARD,PENDING,27588.0,,nan
5692,7000005691,1000005691,CASH,PAID,17151.75,2025-01-13 00:43:15,TX-81ZN9BUNHP3T
5693,7000005692,1000005692,CARD,FAILED,13794.0,,nan
5694,7000005693,1000005693,CARD,PAID,27036.0,2024-07-22 13:36:16,TX-VOYI75OWFRFJ
5695,7000005694,1000005694,CARD,PAID,72926.7,2024-05-14 20:23:24,TX-A64JFIJ4GHHR
5696,7000005695,1000005695,CARD,PAID,13068.0,2024-02-20 13:06:11,TX-06BJ9ASDBS6L
5697,7000005696,1000005696,CARD,REFUNDED,64614.0,2024-10-15 10:19:18,TX-UY9UXIL5GJIF
5698,7000005697,1000005697,GATEWAY,PAID,14994.0,2024-11-08 08:11:54,TX-XUFVZE4XT37X
5699,7000005698,1000005698,CARD,PAID,15841.08,2025-02-11 20:15:43,TX-4B2W0F6YE4DD
5700,7000005699,1000005699,CARD,PAID,33144.0,2025-05-25 21:17:08,TX-Z3X8JIV2QLZ9
5701,7000005700,1000005700,GATEWAY,FAILED,59788.2,,nan
5702,7000005701,1000005701,CARD,REFUNDED,45738.0,2025-01-19 13:17:44,TX-IL9E9CI0B7ZW
5703,7000005702,1000005702,CASH,PAID,18150.0,2024-01-02 04:42:49,TX-R62UOXOJGQ04
5704,7000005703,1000005703,CARD,PAID,13314.6,2024-06-10 02:40:16,TX-LNKDMP7AWH2X
5705,7000005704,1000005704,CASH,PAID,12414.6,2024-10-12 11:08:23,TX-98TCT6VYLRPD
5706,7000005705,1000005705,CASH,PAID,78262.8,2024-11-17 17:05:55,TX-73LL7CHKRQAS
5707,7000005706,1000005706,CARD,PAID,53172.0,2024-08-20 02:39:46,TX-2Y21LH4ZAIWG
5708,7000005707,1000005707,TRANSFER,FAILED,69696.0,,nan
5709,7000005708,1000005708,CARD,PAID,42282.0,2025-03-20 23:17:26,TX-PNALUJSU0QI2
5710,7000005709,1000005709,CARD,FAILED,26813.28,,nan
5711,7000005710,1000005710,GATEWAY,PAID,24722.4,2025-06-30 11:58:00,TX-6JOF3V7NQ22S
5712,7000005711,1000005711,CARD,PAID,51727.5,2024-12-08 13:31:34,TX-7EWH1K4UMPDP
5713,7000005712,1000005712,GATEWAY,PAID,30240.0,2024-07-11 07:53:44,TX-OJGOW98ATBRT
5714,7000005713,1000005713,GATEWAY,PAID,51003.6,2025-02-07 01:48:37,TX-V0V2CD8QPW6J
5715,7000005714,1000005714,GATEWAY,PAID,39319.92,2025-05-05 04:41:01,TX-E9P5IGFBEO5Q
5716,7000005715,1000005715,CARD,PENDING,43124.4,,nan
5717,7000005716,1000005716,CARD,PAID,83758.62,2024-01-12 15:45:24,TX-I1BWOONX0FNB
5718,7000005717,1000005717,CARD,PAID,57172.5,2025-08-28 05:13:01,TX-8GI6628GT1L7
5719,7000005718,1000005718,CARD,PENDING,33570.0,,nan
5720,7000005719,1000005719,GATEWAY,PENDING,33870.0,,nan
5721,7000005720,1000005720,CARD,PAID,56555.4,2024-12-07 18:24:11,TX-97Q6UO9MT5HO
5722,7000005721,1000005721,CARD,PAID,28459.2,2025-09-12 03:29:43,TX-A33SLA5EOZ2O
5723,7000005722,1000005722,CARD,PAID,39349.2,2024-11-15 23:31:07,TX-5GV3P2QGJDQ3
5724,7000005723,1000005723,CASH,PAID,30346.8,2024-09-19 08:14:36,TX-15HS0TTPM4R4
5725,7000005724,1000005724,CARD,PAID,42688.8,2024-07-18 14:56:16,TX-NIDU30QO4UUJ
5726,7000005725,1000005725,GATEWAY,REFUNDED,29659.2,2024-11-23 07:17:19,TX-RNUCE7Q3MP9Q
5727,7000005726,1000005726,CARD,FAILED,44460.0,,nan
5728,7000005727,1000005727,GATEWAY,PAID,43172.4,2024-01-08 21:36:00,TX-ECVMJVBD47UG
5729,7000005728,1000005728,GATEWAY,PAID,50205.0,2024-03-10 15:21:15,TX-Q2NLN1G21A65
5730,7000005729,1000005729,CARD,PAID,27036.0,2024-09-01 16:39:42,TX-YE0VP5UFP92K
5731,7000005730,1000005730,CARD,PAID,38143.8,2024-12-09 11:43:00,TX-SC5WKYPSH4LB
5732,7000005731,1000005731,TRANSFER,PAID,39204.0,2024-05-11 17:46:59,TX-YEK687ZVAUBS
5733,7000005732,1000005732,CARD,FAILED,18442.5,,nan
5734,7000005733,1000005733,GATEWAY,FAILED,46323.24,,nan
5735,7000005734,1000005734,GATEWAY,PAID,47845.5,2024-08-03 21:59:00,TX-57YRVJ7H1TZ7
5736,7000005735,1000005735,CARD,PAID,39204.0,2024-02-24 17:49:34,TX-GMEKY8BYTN25
5737,7000005736,1000005736,CASH,PAID,31305.12,2024-08-18 04:58:15,TX-8GGWJYMG130D
5738,7000005737,1000005737,CARD,PAID,77367.0,2025-04-08 08:48:57,TX-RKGHDYOQ3HYJ
5739,7000005738,1000005738,CARD,PAID,35929.5,2024-08-18 06:01:49,TX-ENK0HTJ2GEP0
5740,7000005739,1000005739,CARD,REFUNDED,14694.0,2025-07-22 04:13:59,TX-L8OTZO5U7O30
5741,7000005740,1000005740,CARD,PAID,44460.0,2025-09-02 17:46:42,TX-RNBYXOKQULKO
5742,7000005741,1000005741,GATEWAY,PAID,47601.0,2025-01-07 20:47:31,TX-9PRIH5KYPM5V
5743,7000005742,1000005742,CARD,PAID,20176.35,2025-08-07 22:40:40,TX-WA497OWRUW2Z
5744,7000005743,1000005743,CARD,FAILED,40031.4,,nan
5745,7000005744,1000005744,CASH,PAID,32125.5,2024-12-07 06:40:45,TX-D6ZAW7JL1ZVI
5746,7000005745,1000005745,TRANSFER,PAID,51727.5,2024-09-03 18:42:04,TX-3KW6W1KT87RI
5747,7000005746,1000005746,GATEWAY,REFUNDED,28488.0,2024-08-13 05:04:29,TX-RG832SQQOE3S
5748,7000005747,1000005747,TRANSFER,PAID,73093.68,2024-07-12 17:18:16,TX-OKYOYSPHHU7F
5749,7000005748,1000005748,CARD,PAID,109128.45,2025-05-26 15:03:25,TX-IRFL6LGSK7U3
5750,7000005749,1000005749,GATEWAY,PAID,33516.6,2024-03-22 17:17:21,TX-VZ5UMMQMJWC0
5751,7000005750,1000005750,CARD,PAID,27336.0,2024-11-12 23:52:39,TX-GI3J3LWVUM4T
5752,7000005751,1000005751,CARD,FAILED,17242.5,,nan
5753,7000005752,1000005752,GATEWAY,PAID,29867.4,2024-09-13 18:26:03,TX-E45QV67FN3RR
5754,7000005753,1000005753,CASH,PAID,14229.6,2025-04-06 18:50:20,TX-046G5RPZWF7E
5755,7000005754,1000005754,GATEWAY,PAID,44324.4,2025-03-08 22:46:25,TX-9AQT4KC3CSIL
5756,7000005755,1000005755,CARD,PAID,87120.0,2024-08-10 10:59:55,TX-CA5PNO930ES9
5757,7000005756,1000005756,CARD,PAID,39204.0,2024-04-08 08:46:37,TX-N6PM9YJB7RBG
5758,7000005757,1000005757,TRANSFER,PAID,43923.0,2024-05-28 07:49:13,TX-CQQVG78GZRK1
5759,7000005758,1000005758,CASH,PAID,41382.0,2025-06-27 06:03:30,TX-ZYRZ2TY16L3U
5760,7000005759,1000005759,CASH,PAID,14483.7,2024-07-02 03:46:19,TX-VCTOQAW5Q2KY
5761,7000005760,1000005760,CARD,PAID,14229.6,2024-02-26 07:46:39,TX-GMWIGO7TZ6M1
5762,7000005761,1000005761,CARD,PAID,14568.0,2024-12-13 02:46:40,TX-8TBE5RYDQ6NB
5763,7000005762,1000005762,CARD,PAID,41382.0,2025-01-05 21:23:05,TX-43JXETBQQRTU
5764,7000005763,1000005763,CARD,PAID,43148.28,2025-04-07 01:25:03,TX-JYN1S9N9FVJT
5765,7000005764,1000005764,CARD,PAID,39204.0,2025-07-24 06:21:27,TX-66EHS9H060LW
5766,7000005765,1000005765,CASH,PAID,51110.4,2024-11-25 20:29:09,TX-4SS7J2MTXLP4
5767,7000005766,1000005766,CARD,PAID,44760.0,2024-06-07 09:25:13,TX-OPET9O04IJQ2
5768,7000005767,1000005767,GATEWAY,PAID,13068.0,2025-09-03 16:21:10,TX-RGM30EXVR31W
5769,7000005768,1000005768,GATEWAY,PAID,55105.5,2025-03-28 02:59:40,TX-U2NY8JUUGK4N
5770,7000005769,1000005769,CARD,REFUNDED,18987.0,2024-01-04 02:20:27,TX-CADB5IU9KZHF
5771,7000005770,1000005770,GATEWAY,PAID,37200.0,2024-10-28 18:14:08,TX-UAUKE2CDQVAH
5772,7000005771,1000005771,GATEWAY,PAID,55350.0,2024-01-18 08:24:37,TX-NHU1ZEI7LSFQ
5773,7000005772,1000005772,GATEWAY,PAID,29940.0,2025-09-07 07:58:29,TX-Q2XTNIJWF39X
5774,7000005773,1000005773,CARD,PAID,40704.0,2025-02-12 07:21:29,TX-GL75F5ES7DC2
5775,7000005774,1000005774,GATEWAY,PAID,14994.0,2024-11-24 21:26:51,TX-Z491DGCRMKRO
5776,7000005775,1000005775,TRANSFER,PAID,28749.6,2025-07-20 07:30:05,TX-5L7LQRBKML80
5777,7000005776,1000005776,TRANSFER,PENDING,28459.2,,nan
5778,7000005777,1000005777,CARD,PAID,48642.0,2025-04-04 06:55:04,TX-7LAJNU9IJETV
5779,7000005778,1000005778,CARD,PAID,14520.0,2025-08-10 14:18:53,TX-5EU2AZVFX8O9
5780,7000005779,1000005779,CASH,PAID,15246.0,2024-04-30 05:42:54,TX-WO2H8BJBGY7G
5781,7000005780,1000005780,CARD,PAID,27036.0,2025-09-21 11:09:22,TX-E0XE0FPQDPBI
5782,7000005781,1000005781,GATEWAY,PAID,20557.5,2024-07-03 13:52:59,TX-ETQ03BM97L66
5783,7000005782,1000005782,CASH,PAID,33359.7,2024-10-20 17:47:10,TX-BBYSIFKCTU80
5784,7000005783,1000005783,CASH,FAILED,26136.0,,nan
5785,7000005784,1000005784,GATEWAY,PAID,15720.0,2025-01-17 05:18:50,TX-75YGO8U9EHL5
5786,7000005785,1000005785,CARD,PAID,28488.0,2024-09-30 13:06:21,TX-9Y8PF9RTTX0T
5787,7000005786,1000005786,GATEWAY,PAID,15429.6,2024-05-07 12:46:25,TX-00PLV4DQGX0X
5788,7000005787,1000005787,TRANSFER,PAID,13794.0,2025-01-23 10:25:51,TX-1F3HP6NKD9NA
5789,7000005788,1000005788,CARD,PAID,30240.0,2025-04-09 02:14:20,TX-2YE4FMB7EHTU
5790,7000005789,1000005789,CARD,PAID,76404.0,2024-01-19 01:27:33,TX-QQY0V09JDV55
5791,7000005790,1000005790,CARD,PAID,15429.6,2025-06-08 07:41:36,TX-E6TTJ3N56JEB
5792,7000005791,1000005791,TRANSFER,REFUNDED,14941.08,2024-08-11 02:47:06,TX-KYOPHO16HKXE
5793,7000005792,1000005792,CARD,PAID,15420.0,2025-09-12 18:07:35,TX-2GFBXZBMDQFT
5794,7000005793,1000005793,GATEWAY,PAID,90770.25,2025-04-02 22:56:20,TX-TP0ZY1AYO9FI
5795,7000005794,1000005794,CARD,PAID,39204.0,2025-06-04 10:51:08,TX-HFN2E9WI0GIK
5796,7000005795,1000005795,GATEWAY,PAID,54561.0,2025-08-08 19:21:27,TX-8G4IZTCPL2RW
5797,7000005796,1000005796,CARD,PAID,33870.0,2024-09-12 19:35:07,TX-F2JW8B1AA8Y7
5798,7000005797,1000005797,CARD,PAID,44576.16,2024-01-27 08:14:36,TX-T4R3WQZT9CJQ
5799,7000005798,1000005798,CARD,PAID,47754.75,2024-07-14 14:12:12,TX-BK6F80ZRTJTM
