shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,shipped_date_sk,delivered_date_sk,carrier,tracking_number,status,shipped_at,delivered_at,delivery_time_days
6118,9000006117,1000006117,1120,1,0,0,0,Correo Argentino,TRK-DQL0FSOP08,DELIVERED,2024-07-04 18:45:21,2024-07-09 18:45:21,5.0
6119,9000006118,1000006118,168,1,0,0,0,Correo Argentino,TRK-9IENFNX04V,READY,2024-08-27 22:18:02,2024-08-30 22:18:02,3.0
6120,9000006119,1000006119,746,2,2,0,0,PICKUP,,CANCELLED,,,
6121,9000006120,1000006120,127,1,0,0,0,Correo Argentino,TRK-EM9CXX2XF8,DELIVERED,2025-03-17 23:34:47,2025-03-19 23:34:47,2.0
6122,9000006121,1000006121,447,1,0,0,0,Correo Argentino,TRK-BNF5AAMYVM,DELIVERED,2024-03-14 22:52:26,2024-03-16 22:52:26,2.0
6123,9000006122,1000006122,815,1,0,0,0,Correo Argentino,TRK-ZZVV2HEEU8,DELIVERED,2024-07-26 05:28:28,2024-07-28 05:28:28,2.0
6124,9000006123,1000006123,882,1,0,0,0,Correo Argentino,TRK-2O24CY0FB1,DELIVERED,2024-12-14 23:07:04,2024-12-19 23:07:04,5.0
6125,9000006124,1000006124,1213,1,0,0,0,Correo Argentino,TRK-3XZB305663,DELIVERED,2025-02-08 07:07:21,2025-02-12 07:07:21,4.0
6126,9000006125,1000006125,1266,1,0,0,0,Correo Argentino,TRK-035I9L7G9M,DELIVERED,2024-11-30 06:01:19,2024-12-05 06:01:19,5.0
6127,9000006126,1000006126,195,1,0,0,0,Correo Argentino,TRK-68LQ03OZY8,DELIVERED,2024-11-19 16:47:27,2024-11-22 16:47:27,3.0
6128,9000006127,1000006127,1128,2,3,0,0,PICKUP,,DELIVERED,2024-10-24 04:16:11,2024-10-25 04:16:11,1.0
6129,9000006128,1000006128,661,1,0,0,0,Correo Argentino,,CANCELLED,,,
6130,9000006129,1000006129,1054,1,0,0,0,Correo Argentino,TRK-APPSOKTH1Z,DELIVERED,2024-10-23 19:23:17,2024-10-28 19:23:17,5.0
6131,9000006130,1000006130,887,1,0,0,0,Correo Argentino,TRK-IQXSM5ZQ30,DELIVERED,2024-09-25 08:08:09,2024-09-27 08:08:09,2.0
6132,9000006131,1000006131,71,1,0,0,0,Correo Argentino,,CANCELLED,,,
6133,9000006132,1000006132,1303,1,0,0,0,Correo Argentino,TRK-YBMJW1MA3D,DELIVERED,2025-03-24 23:02:05,2025-03-26 23:02:05,2.0
6134,9000006133,1000006133,545,1,0,0,0,Correo Argentino,TRK-T0GAXANJKO,DELIVERED,2024-05-20 09:56:40,2024-05-23 09:56:40,3.0
6135,9000006134,1000006134,613,2,2,0,0,PICKUP,,DELIVERED,2025-06-03 04:20:24,2025-06-04 04:20:24,1.0
6136,9000006135,1000006135,616,1,0,0,0,Correo Argentino,,CANCELLED,,,
6137,9000006136,1000006136,309,1,0,0,0,Correo Argentino,TRK-1CDFNAJN5X,READY,2024-10-08 13:53:00,2024-10-12 13:53:00,4.0
6138,9000006137,1000006137,740,1,0,0,0,Correo Argentino,TRK-V6UTIXNWAT,SHIPPED,2024-08-06 06:24:04,2024-08-09 06:24:04,3.0
6139,9000006138,1000006138,1281,2,1,0,0,PICKUP,,SHIPPED,2025-04-18 08:54:30,2025-04-19 08:54:30,1.0
6140,9000006139,1000006139,347,2,3,0,0,PICKUP,,DELIVERED,2024-06-28 00:31:00,2024-06-29 00:31:00,1.0
6141,9000006140,1000006140,1385,1,0,0,0,Correo Argentino,TRK-T2ZL8KWIEG,DELIVERED,2024-03-06 03:35:34,2024-03-09 03:35:34,3.0
6142,9000006141,1000006141,547,2,4,0,0,PICKUP,,SHIPPED,2025-04-17 15:12:46,2025-04-18 15:12:46,1.0
6143,9000006142,1000006142,726,1,0,0,0,Correo Argentino,TRK-GK3DBXR2DO,DELIVERED,2024-07-04 08:38:56,2024-07-09 08:38:56,5.0
6144,9000006143,1000006143,315,2,3,0,0,PICKUP,,DELIVERED,2024-05-04 08:01:11,2024-05-05 08:01:11,1.0
6145,9000006144,1000006144,914,1,0,0,0,Correo Argentino,TRK-FVLDYVGCA0,SHIPPED,2025-02-07 04:46:52,2025-02-09 04:46:52,2.0
6146,9000006145,1000006145,896,1,0,0,0,Correo Argentino,TRK-WK9Y5AACG2,DELIVERED,2025-08-05 10:00:21,2025-08-07 10:00:21,2.0
6147,9000006146,1000006146,289,2,3,0,0,PICKUP,,CANCELLED,,,
6148,9000006147,1000006147,597,2,4,0,0,PICKUP,,SHIPPED,2024-05-09 11:04:43,2024-05-10 11:04:43,1.0
6149,9000006148,1000006148,195,1,0,0,0,Correo Argentino,TRK-DA16C51E8W,SHIPPED,2025-04-12 10:54:27,2025-04-14 10:54:27,2.0
6150,9000006149,1000006149,1129,2,4,0,0,PICKUP,,DELIVERED,2025-08-23 23:58:46,2025-08-24 23:58:46,1.0
6151,9000006150,1000006150,713,1,0,0,0,Correo Argentino,TRK-95766PS55S,DELIVERED,2024-01-15 15:01:17,2024-01-20 15:01:17,5.0
6152,9000006151,1000006151,1158,1,0,0,0,Correo Argentino,,CANCELLED,,,
6153,9000006152,1000006152,820,2,4,0,0,PICKUP,,CANCELLED,,,
6154,9000006153,1000006153,425,1,0,0,0,Correo Argentino,TRK-UHRL7P121P,DELIVERED,2024-08-15 05:40:01,2024-08-18 05:40:01,3.0
6155,9000006154,1000006154,461,1,0,0,0,Correo Argentino,TRK-J491NNABR3,DELIVERED,2024-02-26 01:27:44,2024-03-01 01:27:44,4.0
6156,9000006155,1000006155,804,2,1,0,0,PICKUP,,DELIVERED,2024-09-27 09:06:36,2024-09-28 09:06:36,1.0
6157,9000006156,1000006156,83,1,0,0,0,Correo Argentino,TRK-6HVFPXX60P,SHIPPED,2025-04-08 03:37:10,2025-04-13 03:37:10,5.0
6158,9000006157,1000006157,376,2,3,0,0,PICKUP,,DELIVERED,2024-04-08 08:30:07,2024-04-09 08:30:07,1.0
6159,9000006158,1000006158,1429,1,0,0,0,Correo Argentino,TRK-NDLEU4F2CG,DELIVERED,2024-05-05 10:20:53,2024-05-09 10:20:53,4.0
6160,9000006159,1000006159,1360,1,0,0,0,Correo Argentino,TRK-I0A62BLKDI,DELIVERED,2024-08-19 10:54:15,2024-08-22 10:54:15,3.0
6161,9000006160,1000006160,900,1,0,0,0,Correo Argentino,TRK-U6XP5ODKOW,DELIVERED,2025-05-31 22:28:54,2025-06-03 22:28:54,3.0
6162,9000006161,1000006161,1039,1,0,0,0,Correo Argentino,TRK-166WF90S9O,DELIVERED,2024-02-09 12:32:26,2024-02-14 12:32:26,5.0
6163,9000006162,1000006162,1066,1,0,0,0,Correo Argentino,TRK-CMOTD6U7SZ,DELIVERED,2024-09-23 18:45:15,2024-09-27 18:45:15,4.0
6164,9000006163,1000006163,165,2,4,0,0,PICKUP,,DELIVERED,2025-06-16 03:55:55,2025-06-17 03:55:55,1.0
6165,9000006164,1000006164,957,1,0,0,0,Correo Argentino,TRK-GDBRNID5R6,DELIVERED,2025-04-11 22:18:04,2025-04-15 22:18:04,4.0
6166,9000006165,1000006165,1335,1,0,0,0,Correo Argentino,TRK-ZCP6L5I7PX,SHIPPED,2025-10-01 11:08:27,2025-10-06 11:08:27,5.0
6167,9000006166,1000006166,442,2,1,0,0,PICKUP,,DELIVERED,2024-08-18 03:29:33,2024-08-19 03:29:33,1.0
6168,9000006167,1000006167,1443,2,1,0,0,PICKUP,,DELIVERED,2024-04-12 16:16:07,2024-04-13 16:16:07,1.0
6169,9000006168,1000006168,492,1,0,0,0,Correo Argentino,TRK-50JQR9FVW5,DELIVERED,2024-03-18 08:59:09,2024-03-22 08:59:09,4.0
6170,9000006169,1000006169,944,1,0,0,0,Correo Argentino,TRK-5R5D7V6KLP,SHIPPED,2024-09-26 10:40:40,2024-09-29 10:40:40,3.0
6171,9000006170,1000006170,370,1,0,0,0,Correo Argentino,TRK-F5605149XK,DELIVERED,2025-05-17 16:24:16,2025-05-20 16:24:16,3.0
6172,9000006171,1000006171,516,1,0,0,0,Correo Argentino,TRK-VPXHG5PT83,DELIVERED,2024-07-04 11:58:06,2024-07-08 11:58:06,4.0
6173,9000006172,1000006172,1392,1,0,0,0,Correo Argentino,TRK-BUQ2MFTO60,DELIVERED,2024-03-03 04:10:27,2024-03-05 04:10:27,2.0
6174,9000006173,1000006173,1019,2,2,0,0,PICKUP,,READY,2024-06-22 19:16:33,2024-06-23 19:16:33,1.0
6175,9000006174,1000006174,337,1,0,0,0,Correo Argentino,TRK-HTBL92V0PK,DELIVERED,2024-05-14 03:15:59,2024-05-17 03:15:59,3.0
6176,9000006175,1000006175,387,1,0,0,0,Correo Argentino,TRK-IZF84C5X8O,DELIVERED,2025-03-18 15:05:25,2025-03-23 15:05:25,5.0
6177,9000006176,1000006176,281,1,0,0,0,Correo Argentino,TRK-K1T3QQQA0O,DELIVERED,2024-07-02 03:39:42,2024-07-05 03:39:42,3.0
6178,9000006177,1000006177,628,1,0,0,0,Correo Argentino,TRK-KSTA1HO5JS,DELIVERED,2025-04-22 11:30:52,2025-04-24 11:30:52,2.0
6179,9000006178,1000006178,952,1,0,0,0,Correo Argentino,TRK-C8GU7TPT36,SHIPPED,2025-06-11 16:54:51,2025-06-13 16:54:51,2.0
6180,9000006179,1000006179,1340,1,0,0,0,Correo Argentino,TRK-JV6KW5WUUH,DELIVERED,2024-09-05 22:57:52,2024-09-10 22:57:52,5.0
6181,9000006180,1000006180,1076,1,0,0,0,Correo Argentino,TRK-98I21610AN,DELIVERED,2024-09-10 23:11:32,2024-09-14 23:11:32,4.0
6182,9000006181,1000006181,185,1,0,0,0,Correo Argentino,TRK-Q47E1EQA2S,DELIVERED,2024-03-04 10:56:38,2024-03-09 10:56:38,5.0
6183,9000006182,1000006182,475,1,0,0,0,Correo Argentino,TRK-2OQ4P3Z2N1,SHIPPED,2025-09-22 22:43:33,2025-09-25 22:43:33,3.0
6184,9000006183,1000006183,154,1,0,0,0,Correo Argentino,TRK-YL838BKRV4,DELIVERED,2025-06-19 15:50:34,2025-06-23 15:50:34,4.0
6185,9000006184,1000006184,1168,2,4,0,0,PICKUP,,DELIVERED,2024-03-08 01:02:08,2024-03-09 01:02:08,1.0
6186,9000006185,1000006185,309,1,0,0,0,Correo Argentino,TRK-6TDH7E4V9O,DELIVERED,2025-09-25 13:22:32,2025-09-27 13:22:32,2.0
6187,9000006186,1000006186,828,2,4,0,0,PICKUP,,DELIVERED,2024-05-29 02:22:29,2024-05-30 02:22:29,1.0
6188,9000006187,1000006187,1200,1,0,0,0,Correo Argentino,TRK-3PXC23ZFIM,DELIVERED,2024-03-24 04:51:26,2024-03-26 04:51:26,2.0
6189,9000006188,1000006188,1286,1,0,0,0,Correo Argentino,TRK-VII25SHYH7,DELIVERED,2024-08-26 12:14:01,2024-08-28 12:14:01,2.0
6190,9000006189,1000006189,659,2,1,0,0,PICKUP,,DELIVERED,2024-02-02 11:28:56,2024-02-03 11:28:56,1.0
6191,9000006190,1000006190,430,1,0,0,0,Correo Argentino,TRK-JF050CFT2W,DELIVERED,2025-06-28 21:27:24,2025-07-02 21:27:24,4.0
6192,9000006191,1000006191,704,1,0,0,0,Correo Argentino,TRK-YGQ1Y5VB89,DELIVERED,2025-03-16 16:48:20,2025-03-20 16:48:20,4.0
6193,9000006192,1000006192,1087,2,3,0,0,PICKUP,,DELIVERED,2024-06-20 20:07:39,2024-06-21 20:07:39,1.0
6194,9000006193,1000006193,63,1,0,0,0,Correo Argentino,TRK-074GNRB0IW,DELIVERED,2024-12-29 16:09:46,2025-01-02 16:09:46,4.0
6195,9000006194,1000006194,1388,1,0,0,0,Correo Argentino,TRK-747TRPXHNL,DELIVERED,2025-02-15 04:29:53,2025-02-19 04:29:53,4.0
6196,9000006195,1000006195,987,2,1,0,0,PICKUP,,SHIPPED,2024-01-11 03:42:15,2024-01-12 03:42:15,1.0
6197,9000006196,1000006196,311,1,0,0,0,Correo Argentino,TRK-JHYYJXA47S,DELIVERED,2024-01-04 09:57:37,2024-01-07 09:57:37,3.0
6198,9000006197,1000006197,379,2,4,0,0,PICKUP,,DELIVERED,2024-10-17 11:20:42,2024-10-18 11:20:42,1.0
6199,9000006198,1000006198,585,1,0,0,0,Correo Argentino,TRK-IQIWQULKWB,READY,2024-07-05 12:57:02,2024-07-09 12:57:02,4.0
6200,9000006199,1000006199,877,1,0,0,0,Correo Argentino,TRK-1XIME6ACVW,DELIVERED,2025-08-17 14:30:22,2025-08-23 14:30:22,6.0
6201,9000006200,1000006200,416,2,3,0,0,PICKUP,,CANCELLED,,,
6202,9000006201,1000006201,173,1,0,0,0,Correo Argentino,TRK-B1ES9N03YW,DELIVERED,2024-11-23 14:28:24,2024-11-28 14:28:24,5.0
6203,9000006202,1000006202,659,1,0,0,0,Correo Argentino,TRK-VC5ZSRFWAZ,DELIVERED,2025-08-29 04:59:04,2025-09-03 04:59:04,5.0
6204,9000006203,1000006203,4,1,0,0,0,Correo Argentino,TRK-OZZZR3QTGJ,DELIVERED,2025-03-02 20:50:23,2025-03-04 20:50:23,2.0
6205,9000006204,1000006204,849,2,1,0,0,PICKUP,,DELIVERED,2024-02-26 17:28:35,2024-02-27 17:28:35,1.0
6206,9000006205,1000006205,271,2,4,0,0,PICKUP,,DELIVERED,2025-02-08 15:28:35,2025-02-09 15:28:35,1.0
6207,9000006206,1000006206,1388,1,0,0,0,Correo Argentino,TRK-A6CFENJOTZ,DELIVERED,2025-07-03 15:52:23,2025-07-06 15:52:23,3.0
6208,9000006207,1000006207,623,1,0,0,0,Correo Argentino,,CANCELLED,,,
6209,9000006208,1000006208,1388,1,0,0,0,Correo Argentino,TRK-QUB5DWK6GZ,DELIVERED,2024-09-14 19:03:52,2024-09-19 19:03:52,5.0
6210,9000006209,1000006209,1427,2,2,0,0,PICKUP,,CANCELLED,,,
6211,9000006210,1000006210,1139,2,4,0,0,PICKUP,,DELIVERED,2024-02-13 14:18:06,2024-02-14 14:18:06,1.0
6212,9000006211,1000006211,463,1,0,0,0,Correo Argentino,TRK-I0HGGYMMEQ,DELIVERED,2025-08-25 20:47:13,2025-08-30 20:47:13,5.0
6213,9000006212,1000006212,1430,1,0,0,0,Correo Argentino,TRK-FNJWBBHPO7,DELIVERED,2024-05-04 16:22:56,2024-05-06 16:22:56,2.0
6214,9000006213,1000006213,499,1,0,0,0,Correo Argentino,TRK-GBJJYWRKET,SHIPPED,2024-05-08 06:12:25,2024-05-12 06:12:25,4.0
6215,9000006214,1000006214,67,1,0,0,0,Correo Argentino,TRK-0VDILQ59CO,DELIVERED,2024-04-17 11:49:01,2024-04-20 11:49:01,3.0
6216,9000006215,1000006215,249,1,0,0,0,Correo Argentino,TRK-KL6YLHGA91,DELIVERED,2025-08-24 03:41:54,2025-08-29 03:41:54,5.0
6217,9000006216,1000006216,764,1,0,0,0,Correo Argentino,TRK-GZSYSTVI3K,DELIVERED,2024-12-04 12:04:55,2024-12-06 12:04:55,2.0
6218,9000006217,1000006217,911,2,3,0,0,PICKUP,,DELIVERED,2025-09-24 14:21:15,2025-09-25 14:21:15,1.0
6219,9000006218,1000006218,801,2,3,0,0,PICKUP,,DELIVERED,2025-07-01 21:53:39,2025-07-02 21:53:39,1.0
6220,9000006219,1000006219,130,1,0,0,0,Correo Argentino,TRK-3ZBTZWVWC7,DELIVERED,2025-04-04 12:47:22,2025-04-09 12:47:22,5.0
6221,9000006220,1000006220,1106,1,0,0,0,Correo Argentino,,CANCELLED,,,
6222,9000006221,1000006221,1441,1,0,0,0,Correo Argentino,TRK-LBYN2RGJI9,DELIVERED,2024-03-16 19:51:37,2024-03-22 19:51:37,6.0
6223,9000006222,1000006222,364,1,0,0,0,Correo Argentino,TRK-GJQKIS0X1P,SHIPPED,2025-03-29 19:34:56,2025-04-03 19:34:56,5.0
6224,9000006223,1000006223,35,1,0,0,0,Correo Argentino,TRK-POB8F8HO89,SHIPPED,2024-04-06 15:36:19,2024-04-08 15:36:19,2.0
6225,9000006224,1000006224,1451,1,0,0,0,Correo Argentino,TRK-CWRN92UAW2,DELIVERED,2025-04-05 11:14:39,2025-04-10 11:14:39,5.0
6226,9000006225,1000006225,679,1,0,0,0,Correo Argentino,TRK-MI0V2EMUKH,DELIVERED,2024-02-18 10:37:17,2024-02-22 10:37:17,4.0
6227,9000006226,1000006226,1084,1,0,0,0,Correo Argentino,TRK-LGIEXR0EJ5,DELIVERED,2024-01-16 18:58:03,2024-01-18 18:58:03,2.0
6228,9000006227,1000006227,248,1,0,0,0,Correo Argentino,TRK-YLL22FPTTE,DELIVERED,2025-05-30 09:11:53,2025-06-04 09:11:53,5.0
6229,9000006228,1000006228,1249,1,0,0,0,Correo Argentino,TRK-LJ3JU46RHF,DELIVERED,2025-04-04 00:51:12,2025-04-08 00:51:12,4.0
6230,9000006229,1000006229,4,2,1,0,0,PICKUP,,DELIVERED,2024-06-04 12:49:55,2024-06-05 12:49:55,1.0
6231,9000006230,1000006230,1405,2,3,0,0,PICKUP,,CANCELLED,,,
6232,9000006231,1000006231,1212,2,4,0,0,PICKUP,,DELIVERED,2024-03-29 13:43:54,2024-03-30 13:43:54,1.0
6233,9000006232,1000006232,962,1,0,0,0,Correo Argentino,TRK-AXC2B2B5EF,DELIVERED,2025-05-28 16:18:02,2025-06-01 16:18:02,4.0
6234,9000006233,1000006233,1016,2,3,0,0,PICKUP,,CANCELLED,,,
6235,9000006234,1000006234,1346,1,0,0,0,Correo Argentino,TRK-QYK08NE13F,DELIVERED,2024-01-03 07:39:50,2024-01-06 07:39:50,3.0
6236,9000006235,1000006235,249,1,0,0,0,Correo Argentino,,CANCELLED,,,
6237,9000006236,1000006236,1301,1,0,0,0,Correo Argentino,TRK-WX4W43RS6R,SHIPPED,2024-05-16 01:52:18,2024-05-18 01:52:18,2.0
6238,9000006237,1000006237,1224,2,4,0,0,PICKUP,,CANCELLED,,,
6239,9000006238,1000006238,790,1,0,0,0,Correo Argentino,TRK-3H7ASQB6SM,DELIVERED,2025-06-01 23:20:49,2025-06-04 23:20:49,3.0
6240,9000006239,1000006239,1307,1,0,0,0,Correo Argentino,TRK-4PD28GNYLV,SHIPPED,2024-07-05 13:15:27,2024-07-09 13:15:27,4.0
6241,9000006240,1000006240,56,1,0,0,0,Correo Argentino,TRK-B6XVP5LFJ0,DELIVERED,2024-04-22 21:03:37,2024-04-26 21:03:37,4.0
6242,9000006241,1000006241,266,2,4,0,0,PICKUP,,SHIPPED,2024-10-17 17:31:36,2024-10-18 17:31:36,1.0
6243,9000006242,1000006242,80,2,1,0,0,PICKUP,,DELIVERED,2025-01-01 04:26:26,2025-01-02 04:26:26,1.0
6244,9000006243,1000006243,1458,2,3,0,0,PICKUP,,DELIVERED,2025-05-29 12:13:56,2025-05-30 12:13:56,1.0
6245,9000006244,1000006244,685,1,0,0,0,Correo Argentino,TRK-WTBZ5DNGSS,SHIPPED,2024-02-29 23:00:37,2024-03-03 23:00:37,3.0
6246,9000006245,1000006245,1284,2,1,0,0,PICKUP,,DELIVERED,2024-11-19 15:21:03,2024-11-20 15:21:03,1.0
6247,9000006246,1000006246,1460,2,1,0,0,PICKUP,,DELIVERED,2024-05-16 20:15:55,2024-05-17 20:15:55,1.0
6248,9000006247,1000006247,1024,1,0,0,0,Correo Argentino,TRK-OVZ3J532HV,SHIPPED,2024-04-14 23:08:50,2024-04-18 23:08:50,4.0
6249,9000006248,1000006248,937,1,0,0,0,Correo Argentino,TRK-VEFNFIFLQ4,DELIVERED,2025-05-11 03:40:48,2025-05-15 03:40:48,4.0
6250,9000006249,1000006249,1489,2,1,0,0,PICKUP,,DELIVERED,2024-03-28 02:49:18,2024-03-29 02:49:18,1.0
6251,9000006250,1000006250,1233,2,4,0,0,PICKUP,,DELIVERED,2024-06-04 07:27:13,2024-06-05 07:27:13,1.0
6252,9000006251,1000006251,176,1,0,0,0,Correo Argentino,TRK-VKYHA50BQL,DELIVERED,2025-08-07 01:13:25,2025-08-09 01:13:25,2.0
6253,9000006252,1000006252,396,1,0,0,0,Correo Argentino,TRK-XMTLQLU15S,DELIVERED,2024-04-22 03:49:06,2024-04-26 03:49:06,4.0
6254,9000006253,1000006253,552,1,0,0,0,Correo Argentino,TRK-IUHUXTZH63,DELIVERED,2025-05-26 03:45:20,2025-05-28 03:45:20,2.0
6255,9000006254,1000006254,709,1,0,0,0,Correo Argentino,TRK-Y2PWKQAF9W,DELIVERED,2024-09-05 22:34:44,2024-09-09 22:34:44,4.0
6256,9000006255,1000006255,1262,1,0,0,0,Correo Argentino,TRK-3WFR30JAG1,DELIVERED,2025-06-13 07:36:28,2025-06-16 07:36:28,3.0
6257,9000006256,1000006256,310,2,2,0,0,PICKUP,,SHIPPED,2025-04-25 22:20:50,2025-04-26 22:20:50,1.0
6258,9000006257,1000006257,1258,1,0,0,0,Correo Argentino,TRK-BD6NNAQA5O,DELIVERED,2024-09-11 19:39:37,2024-09-13 19:39:37,2.0
6259,9000006258,1000006258,1039,2,3,0,0,PICKUP,,DELIVERED,2024-04-17 12:12:33,2024-04-18 12:12:33,1.0
6260,9000006259,1000006259,145,1,0,0,0,Correo Argentino,TRK-CYH0VRPH51,DELIVERED,2025-02-09 18:43:10,2025-02-13 18:43:10,4.0
6261,9000006260,1000006260,928,1,0,0,0,Correo Argentino,TRK-UZAHLQR5VA,DELIVERED,2024-01-23 19:12:56,2024-01-25 19:12:56,2.0
6262,9000006261,1000006261,1061,1,0,0,0,Correo Argentino,TRK-YKG6UAZKIL,DELIVERED,2025-07-07 20:27:12,2025-07-09 20:27:12,2.0
6263,9000006262,1000006262,1421,2,1,0,0,PICKUP,,DELIVERED,2024-05-15 10:09:04,2024-05-16 10:09:04,1.0
6264,9000006263,1000006263,1219,1,0,0,0,Correo Argentino,TRK-9JHQYCWIH5,SHIPPED,2025-07-30 05:06:52,2025-08-04 05:06:52,5.0
6265,9000006264,1000006264,510,1,0,0,0,Correo Argentino,TRK-YLM6B2CQAG,DELIVERED,2025-09-20 14:10:14,2025-09-22 14:10:14,2.0
6266,9000006265,1000006265,684,1,0,0,0,Correo Argentino,TRK-85WH37BG08,DELIVERED,2025-05-06 20:46:38,2025-05-10 20:46:38,4.0
6267,9000006266,1000006266,727,1,0,0,0,Correo Argentino,TRK-HJE1RTUWOG,DELIVERED,2024-10-21 20:08:00,2024-10-25 20:08:00,4.0
6268,9000006267,1000006267,584,1,0,0,0,Correo Argentino,TRK-TAT9N7WNFG,DELIVERED,2025-01-16 04:55:45,2025-01-21 04:55:45,5.0
6269,9000006268,1000006268,521,1,0,0,0,Correo Argentino,,CANCELLED,,,
6270,9000006269,1000006269,475,1,0,0,0,Correo Argentino,TRK-UKGZ9IJ2K7,DELIVERED,2025-01-24 06:48:52,2025-01-26 06:48:52,2.0
6271,9000006270,1000006270,1472,1,0,0,0,Correo Argentino,TRK-38BCD2K63N,SHIPPED,2024-11-05 15:03:36,2024-11-08 15:03:36,3.0
6272,9000006271,1000006271,188,1,0,0,0,Correo Argentino,TRK-V6RY6XZPTR,DELIVERED,2025-04-28 22:45:10,2025-05-03 22:45:10,5.0
6273,9000006272,1000006272,601,2,1,0,0,PICKUP,,DELIVERED,2024-04-13 20:34:34,2024-04-14 20:34:34,1.0
6274,9000006273,1000006273,407,1,0,0,0,Correo Argentino,TRK-AO5LC0OW1W,DELIVERED,2025-08-20 07:34:08,2025-08-22 07:34:08,2.0
6275,9000006274,1000006274,210,2,2,0,0,PICKUP,,DELIVERED,2025-01-16 10:06:10,2025-01-17 10:06:10,1.0
6276,9000006275,1000006275,1472,2,2,0,0,PICKUP,,DELIVERED,2024-09-20 17:49:04,2024-09-21 17:49:04,1.0
6277,9000006276,1000006276,1317,2,1,0,0,PICKUP,,DELIVERED,2025-03-03 20:22:41,2025-03-04 20:22:41,1.0
6278,9000006277,1000006277,1450,1,0,0,0,Correo Argentino,TRK-J57N3J7UL0,DELIVERED,2024-11-29 19:12:47,2024-12-06 19:12:47,7.0
6279,9000006278,1000006278,724,1,0,0,0,Correo Argentino,TRK-2OMW31CNKA,DELIVERED,2025-08-01 01:37:52,2025-08-04 01:37:52,3.0
6280,9000006279,1000006279,942,1,0,0,0,Correo Argentino,TRK-7MTEJBJXVH,SHIPPED,2025-01-17 20:12:14,2025-01-20 20:12:14,3.0
6281,9000006280,1000006280,226,1,0,0,0,Correo Argentino,TRK-IHU83Q8EUK,DELIVERED,2024-02-19 14:02:37,2024-02-23 14:02:37,4.0
6282,9000006281,1000006281,675,2,2,0,0,PICKUP,,SHIPPED,2025-09-28 13:17:55,2025-09-29 13:17:55,1.0
6283,9000006282,1000006282,1366,1,0,0,0,Correo Argentino,TRK-IPC5TXENQ9,DELIVERED,2025-02-23 02:44:22,2025-02-28 02:44:22,5.0
6284,9000006283,1000006283,1464,1,0,0,0,Correo Argentino,TRK-Q6T1L9AY2D,SHIPPED,2024-11-10 07:04:59,2024-11-14 07:04:59,4.0
6285,9000006284,1000006284,1317,2,2,0,0,PICKUP,,DELIVERED,2025-05-10 04:03:58,2025-05-11 04:03:58,1.0
6286,9000006285,1000006285,321,1,0,0,0,Correo Argentino,TRK-1415FTJRDP,DELIVERED,2024-11-18 13:26:28,2024-11-23 13:26:28,5.0
6287,9000006286,1000006286,288,2,3,0,0,PICKUP,,SHIPPED,2025-05-15 10:45:28,2025-05-16 10:45:28,1.0
6288,9000006287,1000006287,839,1,0,0,0,Correo Argentino,TRK-H377BSEING,SHIPPED,2024-02-16 18:50:23,2024-02-18 18:50:23,2.0
6289,9000006288,1000006288,63,2,4,0,0,PICKUP,,SHIPPED,2024-01-16 06:14:30,2024-01-17 06:14:30,1.0
6290,9000006289,1000006289,74,1,0,0,0,Correo Argentino,TRK-EHD29U6IA1,DELIVERED,2024-01-31 00:50:20,2024-02-04 00:50:20,4.0
6291,9000006290,1000006290,1359,1,0,0,0,Correo Argentino,TRK-R4P6DHE5HN,DELIVERED,2024-06-22 16:02:53,2024-06-24 16:02:53,2.0
6292,9000006291,1000006291,735,1,0,0,0,Correo Argentino,,CANCELLED,,,
6293,9000006292,1000006292,583,2,2,0,0,PICKUP,,DELIVERED,2024-12-03 00:53:16,2024-12-04 00:53:16,1.0
6294,9000006293,1000006293,403,1,0,0,0,Correo Argentino,TRK-07EPP5HY22,SHIPPED,2024-02-06 12:34:30,2024-02-12 12:34:30,6.0
6295,9000006294,1000006294,144,2,4,0,0,PICKUP,,DELIVERED,2024-09-21 17:09:47,2024-09-22 17:09:47,1.0
6296,9000006295,1000006295,724,2,4,0,0,PICKUP,,DELIVERED,2024-05-09 15:16:06,2024-05-10 15:16:06,1.0
6297,9000006296,1000006296,508,1,0,0,0,Correo Argentino,,CANCELLED,,,
6298,9000006297,1000006297,1476,1,0,0,0,Correo Argentino,TRK-5ZD2KM78SG,DELIVERED,2025-02-27 17:57:34,2025-03-03 17:57:34,4.0
6299,9000006298,1000006298,1069,1,0,0,0,Correo Argentino,,CANCELLED,,,
6300,9000006299,1000006299,92,1,0,0,0,Correo Argentino,TRK-42FT84MBIV,DELIVERED,2025-05-23 03:37:09,2025-05-28 03:37:09,5.0
6301,9000006300,1000006300,376,1,0,0,0,Correo Argentino,TRK-I61ZML9G40,DELIVERED,2024-03-13 22:29:03,2024-03-17 22:29:03,4.0
6302,9000006301,1000006301,251,2,4,0,0,PICKUP,,DELIVERED,2024-12-23 00:18:40,2024-12-24 00:18:40,1.0
6303,9000006302,1000006302,665,1,0,0,0,Correo Argentino,TRK-TNND08UN6M,DELIVERED,2024-10-09 10:18:15,2024-10-14 10:18:15,5.0
6304,9000006303,1000006303,4,2,1,0,0,PICKUP,,DELIVERED,2024-11-30 21:41:33,2024-12-01 21:41:33,1.0
